"","ID","PValue","FDR","deltaPSI","logFDR","geneSymbol","status"
"806",1612,0.000000381611247269,0.00000144141364716332,0.186,13.4498862265091,"CUL9","old"
"807",1621,0.00000000363165597594,0.0000000164583558058557,0.259,17.9224325369751,"SETDB1","old"
"808",1623,0.00000265234880792,0.00000927470150606715,0.271,11.5882201326229,"PHF1","old"
"809",1624,0.0000166488706014,0.0000534137636386762,0.223,9.8374420991663,"PHF1","old"
"810",1625,0.00889231383229,0.0204331357712893,0.091,3.89059739337036,"RGL2","Not significant"
"811",1626,0.00155408425064,0.00395504350331707,0.052,5.53276367824853,"RGL2","Not significant"
"812",1627,0,0,0.272,Inf,"WDR46","old"
"813",1628,0,0,0.3,Inf,"WDR46","old"
"814",1630,0.000000276802631705,0.0000010577660629663,0.082,13.7593513614854,"ATP5G1","Not significant"
"815",1631,0.000000000000622391027605,0.00000000000365160915477472,0.032,26.3358531811644,"TAP1","Not significant"
"816",1634,0.00000000000511291009531,0.0000000000284961849339291,0.13,24.2812508995817,"SKIV2L","old"
"817",1636,0.756592308656,1,0.167,0,"SKIV2L","Not significant"
"818",1637,0.000189632198609,0.00053329973650143,0.087,7.53642693444854,"SKIV2L","Not significant"
"819",1641,0.0000693040808194,0.000206521102149781,0.208,8.48510796119687,"HLA-DOB","old"
"820",1642,0.0137869882703,0.0308836102131686,0.295,3.47752964961092,"GTF2H4","old"
"821",1643,0.0517363409034,0.105650827047002,0.27,2.24761570677275,"GTF2H4","Not significant"
"822",1644,0.0525434502252,0.107120417250626,-0.086,2.23380168243666,"ATXN7L2","Not significant"
"823",1646,1,1,0,0,"PIN1","Not significant"
"824",1647,1,1,-0.001,0,"PIN1","Not significant"
"825",1650,1,1,-0.018,0,"TCEB2","Not significant"
"826",1651,0.0000000000257334153986,0.00000000013732897825462,0.162,22.7086417674882,"PFKL","old"
"827",1652,0.00000000385734411079,0.0000000173368154117066,0.176,17.8704335380717,"PFKL","old"
"828",1653,0.00000113895827747,0.00000412094283702033,0.162,12.3994285768466,"PFKL","old"
"829",1654,1,1,0.016,0,"PFKL","Not significant"
"830",1656,0.0000101962699964,0.0000335020299881714,-0.039,10.3039045243073,"ABHD16A","Not significant"
"831",1657,0.0936604461516,0.182442356141824,0.104,1.70132101260997,"ABHD16A","Not significant"
"832",1659,0,0,0.371,Inf,"BTN3A1","old"
"833",1661,0.00000134637294202,0.00000482860984110979,0.13,12.2409519493028,"MTCH1","old"
"834",1665,0,0,0.45,Inf,"LRRC75A-AS1","old"
"835",1666,0,0,0.378,Inf,"LRRC75A-AS1","old"
"836",1667,0.00000000000327626814567,0.0000000000184912876101813,0.102,24.7137214347615,"LRRC75A-AS1","old"
"837",1668,0.630333847104,0.989736361968827,0.02,0.0103166723595094,"LRRC75A-AS1","Not significant"
"838",1669,1,1,0.002,0,"LRRC75A-AS1","Not significant"
"839",1671,0,0,0.179,Inf,"LRRC75A-AS1","old"
"840",1672,0,0,0.408,Inf,"LRRC75A-AS1","old"
"841",1673,0.0020446504344,0.00512627557734166,0.208,5.27337589178659,"IL11RA","old"
"842",1677,0,0,0.155,Inf,"ATF4","old"
"843",1682,0.00000271671643215,0.00000948623934504836,0.24,11.5656682994285,"MACF1","old"
"844",1683,0.0585216477091,0.118177061882474,0.203,2.13557125475059,"RLTPR","Not significant"
"845",1684,0.220805119927,0.393927269673115,0.197,0.931588981462196,"RLTPR","Not significant"
"846",1685,0.31374391894,0.538742186781304,0.24,0.618518140163441,"RLTPR","Not significant"
"847",1686,0.25568734654,0.449932582866185,0.016,0.798657523294209,"GNB2L1","Not significant"
"848",1687,1,1,0.001,0,"GNB2L1","Not significant"
"849",1688,0.000000000647712883328,0.00000000312933472921486,0.064,19.5824454015623,"GNB2L1","Not significant"
"850",1689,1,1,0,0,"GNB2L1","Not significant"
"851",1690,0,0,-0.286,Inf,"GNB2L1","young"
"852",1694,1.11022302463e-16,8.36766553486518e-16,0.3,34.7169865509238,"STK16","old"
"853",1699,0.108770130423,0.20847608331075,0.016,1.56793095266451,"GUK1","Not significant"
"854",1700,0,0,-0.014,Inf,"GUK1","Not significant"
"855",1701,0,0,-0.005,Inf,"GUK1","Not significant"
"856",1702,0,0,0.007,Inf,"GUK1","Not significant"
"857",1703,0.0000000000978023217968,0.000000000504882586388328,0.076,21.4066952158873,"GUK1","Not significant"
"858",1704,1,1,-0.004,0,"DBN1","Not significant"
"859",1706,1,1,0.001,0,"STAT6","Not significant"
"860",1707,0.00000000366349983683,0.0000000165478306045443,0.149,17.9170108250117,"STAT6","old"
"861",1710,1,1,-0.002,0,"SIMC1","Not significant"
"862",1715,0,0,-0.201,Inf,"PSMD13","young"
"863",1716,0.0259458371805,0.0555544826692611,0.071,2.89039107003594,"PSMD13","Not significant"
"864",1717,1,1,-0.03,0,"SNX16","Not significant"
"865",1719,1,1,-0.03,0,"PYCR1","Not significant"
"866",1723,0,0,0.212,Inf,"ITK","old"
"867",1724,0.156324972615,0.289103828177005,0.023,1.2409693883422,"C1QTNF6","Not significant"
"868",1730,1,1,0,0,"HMGXB3","Not significant"
"869",1735,0.00414946892856,0.00997460661482602,0.23,4.60771275409405,"CSRP1","old"
"870",1736,1,1,0.001,0,"CSRP1","Not significant"
"871",1737,1,1,0,0,"NR3C1","Not significant"
"872",1742,0.0919748235626,0.179444309292384,0.255,1.71789037383126,"PIDD1","Not significant"
"873",1743,0.0848249934031,0.166556169411538,-0.003,1.79242267262959,"PIDD1","Not significant"
"874",1744,0.00000127620549195,0.00000459040433558227,-0.105,12.2915424472308,"PIDD1","young"
"875",1745,1,1,0.007,0,"PIDD1","Not significant"
"876",1747,0.907555954586,1,0.061,0,"PIDD1","Not significant"
"877",1754,1,1,0.006,0,"SP140L","Not significant"
"878",1755,0.000000000000152655665886,0.000000000000925569439573656,0.244,27.7083672364587,"TMEM173","old"
"879",1756,1,1,0.003,0,"TMEM173","Not significant"
"880",1757,0.00000000156768065196,0.00000000734934690330339,0.3,18.7286543843631,"TMEM173","old"
"881",1761,0.2387426126,0.423001829702495,-0.003,0.8603787744074,"SLC22A5","Not significant"
"882",1763,1,1,0.002,0,"AKAP8L","Not significant"
"883",1764,0.000000000677673139826,0.00000000326442547886684,0.133,19.540182053295,"AKAP8L","old"
"884",1765,1,1,-0.009,0,"AKAP8L","Not significant"
"885",1766,0.0261265979079,0.0558682685075522,0.034,2.88475870744376,"AKAP8L","Not significant"
"886",1767,1,1,-0.005,0,"AKAP8L","Not significant"
"887",1768,0,0,-0.287,Inf,"AKAP8L","young"
"888",1776,0.00000000000123046017819,0.00000000000711691193973177,-0.073,25.6685472009166,"ROBO3","Not significant"
"889",1777,1,1,-0.056,0,"ROBO3","Not significant"
"890",1779,0,0,0.201,Inf,"IRF3","old"
"891",1780,1,1,-0.008,0,"IRF3","Not significant"
"892",1781,1,1,-0.001,0,"IRF3","Not significant"
"893",1786,0.0882610646573,0.17288722741148,-0.011,1.75511576171403,"TRAPPC2L","Not significant"
"894",1787,0.350356475046,0.594525933928076,0.142,0.519990940710959,"SLC29A1","Not significant"
"895",1791,0,0,0.148,Inf,"DGKA","old"
"896",1792,0,0,0.29,Inf,"DGKA","old"
"897",1793,1,1,0.004,0,"DGKA","Not significant"
"898",1794,0.141691183497,0.264940880897635,-0.006,1.32824856883672,"DGKA","Not significant"
"899",1795,0.0000000000359482443812,0.000000000189774190973598,0.242,22.3851862191169,"DGKA","old"
"900",1796,1,1,0.006,0,"DGKA","Not significant"
"901",1797,0.000000000569827185437,0.00000000277493377878316,0.197,19.7026389535343,"DGKA","old"
"902",1798,0.00000000000419153600717,0.000000000023521574913088,0.192,24.4731030345494,"DGKA","old"
"903",1799,0,0,0.238,Inf,"DGKA","old"
"904",1800,0.000014220072331,0.0000460437107399663,0.233,9.98591937918368,"DGKA","old"
"905",1801,0.000800763865506,0.00209783004123738,0.071,6.1668517821859,"DGKA","Not significant"
"906",1802,0.0042540387273,0.0102109435203541,0.253,4.58429523967914,"DGKA","old"
"907",1803,0.377518818646,0.635336548453024,0.189,0.453600422924731,"DGKA","Not significant"
"908",1804,0.0619255967769,0.124588705794675,0.267,2.08273732043962,"ATP5SL","Not significant"
"909",1806,0.000000153809566417,0.000000607182164284354,0.303,14.3144369850047,"USF2","old"
"910",1807,0.00071360285822,0.00188156103467157,0.09,6.27565350908857,"USF2","Not significant"
"911",1808,0.000000000000211275441586,0.00000000000126687685230087,0.097,27.3944664156032,"USF2","Not significant"
"912",1812,1,1,0.014,0,"ZNF438","Not significant"
"913",1813,0.000000000028196556201,0.000000000150146661770325,0.22,22.6194085543782,"MTX1","old"
"914",1815,0,0,0.303,Inf,"NAGK","old"
"915",1816,1,1,0.001,0,"NAGK","Not significant"
"916",1817,0,0,0.141,Inf,"NAGK","old"
"917",1818,0.000000000148305590031,0.000000000750567237150691,0.027,21.0101918790602,"NAGK","Not significant"
"918",1819,1.11022302463e-16,8.36766553486518e-16,0.159,34.7169865509238,"NAGK","old"
"919",1820,0,0,0.085,Inf,"SLC25A39","Not significant"
"920",1821,0.0000000641357623676,0.000000261834249865727,-0.007,15.155554167483,"SLC25A39","Not significant"
"921",1822,1,1,-0.002,0,"COX7C","Not significant"
"922",1823,0,0,0.288,Inf,"PCED1B-AS1","old"
"923",1824,0.000552710460071,0.00147963308409171,-0.044,6.51596113809665,"B3GAT1","Not significant"
"924",1825,1,1,0,0,"KATNB1","Not significant"
"925",1826,1,1,0,0,"KATNB1","Not significant"
"926",1827,0.759244063887,1,0.197,0,"KATNB1","Not significant"
"927",1828,1,1,0.003,0,"C21orf33","Not significant"
"928",1832,4.30766533555e-14,0.000000000000271599131002052,0.363,28.9344491987819,"ANKHD1-EIF4EBP3","old"
"929",1836,0,0,0.357,Inf,"NLRC5","old"
"930",1837,0.00000000511731179653,0.0000000226260925010835,0.149,17.6041620611855,"NLRC5","old"
"931",1838,0,0,0.228,Inf,"MS4A6A","old"
"932",1840,0.0068981676296,0.0161539785934084,0.191,4.12558890712025,"NOP2","old"
"933",1845,4.4408920985e-16,3.25687580696879e-15,0.08,33.3580080004554,"DYNLL1","Not significant"
"934",1848,0.0000107979520771,0.0000353604058995407,0.062,10.2499178412013,"TPT1","Not significant"
"935",1852,1.11022302463e-16,8.36766553486518e-16,0.25,34.7169865509238,"BTN3A2","old"
"936",1853,1,1,0,0,"BTN3A2","Not significant"
"937",1854,0.000000000000151767487466,0.000000000000921324561457167,0.296,27.7129640195862,"BTN3A2","old"
"938",1856,0.0000001650094269,0.000000648781045251284,0.196,14.2481705496594,"WDR11","old"
"939",1857,0,0,0.35,Inf,"ZNF317","old"
"940",1862,0.0000893151563937,0.000261070973253423,0.166,8.25071825943331,"STX4","old"
"941",1863,0.638914303592,1,0.124,0,"STX4","Not significant"
"942",1868,0.26068466081,0.457575834220061,0.001,0.78181265014482,"SIPA1","Not significant"
"943",1871,0.00000000131947885951,0.00000000620953595844331,0.149,18.8971796686814,"ZNF131","old"
"944",1872,1,1,0.004,0,"ZNF131","Not significant"
"945",1873,1,1,0,0,"KLHDC4","Not significant"
"946",1876,0.000753283988867,0.00197555581448578,-0.032,6.22690549516556,"KLHDC4","Not significant"
"947",1877,0.0000000222764309221,0.0000000931162415421228,0.143,16.1894172152241,"XPNPEP1","old"
"948",1878,0.638324713959,0.999729147597552,0.135,0.000270889089585034,"TSPAN17","Not significant"
"949",1881,1,1,0.002,0,"PLD3","Not significant"
"950",1883,0.00000277037967167,0.0000096529800935358,0.188,11.5482438723049,"MAP3K12","old"
"951",1884,1,1,0.003,0,"MAP3K12","Not significant"
"952",1885,0.358156228515,0.606920568486678,0.009,0.499357355650722,"MAP3K12","Not significant"
"953",1887,0.310071557467,0.533183769754592,0.093,0.628889130460839,"STK19","Not significant"
"954",1889,0.00494581311015,0.0117790658369591,0.225,4.44143140467065,"ZSWIM8","old"
"955",1890,0.0000524541228625,0.000158821228617668,0.204,8.74773133661435,"ZSWIM8","old"
"956",1891,0.00784892697277,0.0182322869794216,0.215,4.00456124673801,"ZSWIM8","old"
"957",1892,1,1,0.006,0,"ZSWIM8","Not significant"
"958",1894,1,1,-0.033,0,"IFT88","Not significant"
"959",1897,1,1,-0.006,0,"SLC4A2","Not significant"
"960",1899,0,0,0.035,Inf,"EIF4A1","Not significant"
"961",1900,0.0000000277390459491,0.000000115359580733991,0.062,15.9752117978305,"EIF4A1","Not significant"
"962",1901,1,1,-0.001,0,"EIF4A1","Not significant"
"963",1902,0,0,0.002,Inf,"EIF4A1","Not significant"
"964",1903,0.00145920186849,0.00373296603328068,0.053,5.59055217813189,"EIF4A1","Not significant"
"965",1904,1,1,0,0,"EIF4A1","Not significant"
"966",1905,0.788947043792,1,0.031,0,"EIF4A1","Not significant"
"967",1906,1,1,-0.002,0,"EIF4A1","Not significant"
"968",1908,0.0196854251616,0.0429380667260367,0.057,3.14799651022701,"HNRNPLL","Not significant"
"969",1915,0.00587085904861,0.0138542092866765,0.273,4.27916617290737,"GIT1","old"
"970",1918,0.000000000160308100128,0.000000000807972615768593,0.138,20.9364929493573,"TSTD1","old"
"971",1921,1,1,-0.002,0,"EPHB6","Not significant"
"972",1922,0.819957381923,1,0.092,0,"EPHB6","Not significant"
"973",1923,0.00000703291728432,0.0000235665265224923,0.233,10.6556832204593,"NUCB1","old"
"974",1925,0.000320094926621,0.000877529404318007,0.144,7.03840009399136,"UQCRC1","old"
"975",1926,0.0075286651651,0.0175299100018179,0.124,4.04384671401437,"CTPS1","old"
"976",1929,1,1,0.004,0,"TRMU","Not significant"
"977",1934,1,1,0.006,0,"KLF6","Not significant"
"978",1944,1,1,0.001,0,"CLCN3","Not significant"
"979",1945,0.000104032451927,0.000302107280373665,0.134,8.10472837064434,"TGFBI","old"
"980",1946,1,1,-0.005,0,"TGFBI","Not significant"
"981",1951,1,1,0.001,0,"ZNF518B","Not significant"
"982",1952,1,1,-0.017,0,"ZNF518B","Not significant"
"983",1953,0.0629908672542,0.126420425513448,0.073,2.06814221607237,"TCL1A","Not significant"
"984",1956,0,0,0.255,Inf,"HLA-C","old"
"985",1957,0.0000000518981770892,0.000000212939002981567,0.072,15.3622600832275,"HLA-C","Not significant"
"986",1962,1,1,0.003,0,"SLC25A45","Not significant"
"987",1963,0.0000000609647778926,0.000000249512486963949,-0.067,15.2037568750555,"SLC25A45","Not significant"
"988",1965,0.000000000140757627776,0.00000000071532325567907,0.149,21.0582865695587,"CLPTM1L","old"
"989",1969,0.0000000141009156573,0.0000000603849526268468,0.172,16.6225258917379,"SRSF5","old"
"990",1970,1,1,0.003,0,"SRSF5","Not significant"
"991",1971,1,1,0,0,"SRSF5","Not significant"
"992",1972,0.114416467648,0.218128204246513,-0.022,1.52267229617798,"SRSF5","Not significant"
"993",1974,0.000000617969314609,0.0000022935088426284,-0.077,12.9854276673995,"PRPF39","Not significant"
"994",1975,0.164253217328,0.301942405887382,-0.015,1.19751898877672,"PRPF39","Not significant"
"995",1978,0.000000000000264899213676,0.00000000000157301969430148,0.238,27.1780239717137,"DNAJC2","old"
"996",1980,0.0000183346845262,0.0000584395702627546,0.165,9.74751732458666,"NARF","old"
"997",1981,0.00268442355077,0.0066118607215798,0.169,5.01889016373708,"RNF126","old"
"998",1982,0,0,0.318,Inf,"C18orf8","old"
"999",1983,1,1,0.018,0,"C18orf8","Not significant"
"1000",1985,0.415254625556,0.692185236678749,0.238,0.36790167612341,"ASL","Not significant"
"1001",1987,1,1,0.002,0,"INTS3","Not significant"
"1002",1988,0.268318900672,0.468458408550295,0.193,0.758307957017579,"INTS3","Not significant"
"1003",1989,1,1,-0.007,0,"INTS3","Not significant"
"1004",1992,0.0246156026639,0.0528679690707787,0.068,2.93995762311401,"ALPK1","Not significant"
"1005",1993,0,0,0.118,Inf,"PABPC1","old"
"1006",1994,0,0,0.035,Inf,"PABPC1","Not significant"
"1007",1995,0,0,0.023,Inf,"PABPC1","Not significant"
"1008",1996,0,0,-0.004,Inf,"PABPC1","Not significant"
"1009",1998,0,0,0.098,Inf,"ADRBK1","Not significant"
"1010",1999,0,0,0.171,Inf,"ADRBK1","old"
"1011",2000,0.660480375904,1,0.086,0,"ADRBK1","Not significant"
"1012",2001,0,0,0.1,Inf,"ADRBK1","Not significant"
"1013",2002,0,0,0.142,Inf,"ADRBK1","old"
"1014",2006,0.0121048673353,0.0273028292245095,0.075,3.6007649475635,"ST3GAL1","Not significant"
"1015",2007,1,1,0.006,0,"BDH2","Not significant"
"1016",2008,0.00000000000714805992175,0.0000000000395240920503987,0.186,23.9541107046238,"BDH2","old"
"1017",2009,0.000000000178223436009,0.000000000895504218469837,0.262,20.8336341836965,"PCSK7","old"
"1018",2011,0.555209987603,0.888589914821005,0.242,0.118119438059697,"TSPYL2","Not significant"
"1019",2012,0.00343985003706,0.00836318875015233,0.286,4.78391549516719,"C6orf136","old"
"1020",2013,0.0000000050986629363,0.0000000225742992670038,0.022,17.6064537783464,"SNHG5","Not significant"
"1021",2014,2.22044604925e-16,1.65822640171886e-15,0.246,34.0330277964228,"SNHG5","old"
"1022",2015,1,1,-0.001,0,"SNHG5","Not significant"
"1023",2016,0,0,0.262,Inf,"SNHG5","old"
"1024",2027,1,1,0.001,0,"C1orf159","Not significant"
"1025",2028,0.000344907712461,0.0009418633686435,-0.023,6.96765033781066,"C1orf159","Not significant"
"1026",2031,0.012184576096,0.0274699670015205,-0.031,3.59466198013085,"ITIH4","Not significant"
"1027",2032,1,1,0.003,0,"ITIH4","Not significant"
"1028",2033,1,1,-0.001,0,"ITIH4","Not significant"
"1029",2038,0,0,0.102,Inf,"CDIPT","old"
"1030",2039,0,0,0.133,Inf,"CDIPT","old"
"1031",2042,1,1,-0.001,0,"TSEN2","Not significant"
"1032",2049,0.0189633373881,0.0414923581350165,-0.002,3.18224601002648,"EEF1A1","Not significant"
"1033",2051,0,0,-0.182,Inf,"EEF1A1","young"
"1034",2052,0.000736502181263,0.00193985171290722,0.215,6.24514374547409,"ARL8A","old"
"1035",2056,0.00000175810335723,0.0000062412669181665,0.126,11.9843273644336,"AMZ2P1","old"
"1036",2059,0.0000148740808197,0.0000480343585601254,0.159,9.94359399978546,"DNAJB12","old"
"1037",2060,1,1,0.008,0,"BEST1","Not significant"
"1038",2061,0.0750166033633,0.148487410051235,0.07,1.90725510513324,"BEST1","Not significant"
"1039",2062,0,0,0.241,Inf,"BEST1","old"
"1040",2063,0,0,0.366,Inf,"BEST1","old"
"1041",2065,0.693880259159,1,0.127,0,"ZNF446","Not significant"
"1042",2067,0,0,-0.178,Inf,"RPS26","young"
"1043",2080,1,1,0.006,0,"CASP4","Not significant"
"1044",2085,0.0000000088401375109,0.0000000385301011262448,0.236,17.0718260537012,"ERCC3","old"
"1045",2086,1,1,0.022,0,"ERCC3","Not significant"
"1046",2090,0.00000000705147773505,0.0000000309267586607072,0.318,17.291644051709,"LILRB2","old"
"1047",2091,1,1,0,0,"SIRPB2","Not significant"
"1048",2092,1,1,0.024,0,"SIRPB2","Not significant"
"1049",2093,0.000549586372224,0.00147207415939058,0.019,6.52108287992371,"TMEM33","Not significant"
"1050",2094,1,1,-0.016,0,"TMEM33","Not significant"
"1051",2099,0.000213846172444,0.000597281869329051,0.266,7.42312141306634,"LZTR1","old"
"1052",2100,1,1,0.001,0,"SLC38A9","Not significant"
"1053",2103,0.00000794717568686,0.0000264491940828309,0.13,10.5402848695824,"DGAT1","old"
"1054",2104,0.00326793455917,0.00796894544817015,0.222,4.83220311009502,"DGAT1","old"
"1055",2105,0.00006164725388,0.00018550976459344,0.193,8.59240303798445,"DGAT1","old"
"1056",2110,1,1,-0.006,0,"RGL4","Not significant"
"1057",2111,1,1,0.002,0,"FKTN","Not significant"
"1058",2112,0.0495256339656,0.101305252942578,0.195,2.28961701376515,"LILRB1","Not significant"
"1059",2113,0.0777648642793,0.153555046394313,0.181,1.87369616780751,"LILRB1","Not significant"
"1060",2114,1,1,0.001,0,"C17orf49","Not significant"
"1061",2118,1,1,0.003,0,"CD14","Not significant"
"1062",2122,2.22044604925e-16,1.65822640171886e-15,0.243,34.0330277964228,"MMS19","old"
"1063",2123,1,1,0.002,0,"RANGRF","Not significant"
"1064",2125,0,0,0.197,Inf,"LFNG","old"
"1065",2128,0.952021322645,1,0.047,0,"NAGPA","Not significant"
"1066",2129,0.674495446492,1,0.215,0,"SH3TC1","Not significant"
"1067",2130,0.572700696428,0.911224654693333,0.031,0.0929658098256866,"SH3TC1","Not significant"
"1068",2131,0.0527738376322,0.107500636407546,0.196,2.23025851136175,"SH3TC1","Not significant"
"1069",2132,1.88737914186e-15,1.31713253788777e-14,0.258,31.9607342480096,"KLHL21","old"
"1070",2133,0.0000000283955069458,0.000000117989472881658,0.105,15.9526704293278,"SNRPA1","old"
"1071",2134,0.00462471868486,0.0110314660128943,0.122,4.50700354313486,"NIT2","old"
"1072",2136,1,1,0.003,0,"NSG1","Not significant"
"1073",2137,0.000000382846848446,0.00000144496664910397,0.225,13.4474243168711,"ABCG1","old"
"1074",2140,6.76125821997e-14,0.000000000000419283595185228,0.255,28.5002288657893,"SH3BP2","old"
"1075",2141,0.000000000341702888207,0.00000000168072535072901,0.206,20.2040403803249,"SH3BP2","old"
"1076",2142,0.00000000474271633077,0.0000000211031492320093,0.188,17.6738435548996,"SH3BP2","old"
"1077",2144,0.00000660166012489,0.0000221517348985179,0.187,10.7175947395509,"MGAT4B","old"
"1078",2146,0.0049773507166,0.0118484165017606,0.262,4.43556104887349,"TMEM175","old"
"1079",2147,0.235754264919,0.418160805155026,-0.009,0.871889219108151,"TMEM175","Not significant"
"1080",2148,1,1,-0.008,0,"TMEM175","Not significant"
"1081",2149,0.0161823821829,0.0358559431542411,0.116,3.32824594731524,"GAK","old"
"1082",2150,0.000134435867715,0.000387184783031032,0.136,7.85660850335728,"ACTR1B","old"
"1083",2152,0,0,0.16,Inf,"JTB","old"
"1084",2153,0.000000657611882393,0.00000243510250328292,0.167,12.9255217065116,"DLG1","old"
"1085",2155,0.0207619035239,0.0450853569874052,0.006,3.09919776396457,"PSMB8","Not significant"
"1086",2159,0,0,0.139,Inf,"HSPA9","old"
"1087",2161,0.195564743336,0.35314105330006,-0.001,1.040887717442,"NAT9","Not significant"
"1088",2162,1,1,0.011,0,"NAT9","Not significant"
"1089",2163,3.99680288865e-15,2.71949129881894e-14,0.241,31.2357464615927,"NAT9","old"
"1090",2164,0.00000569931760075,0.0000192160749663278,0.215,10.8597633913891,"SSH3","old"
"1091",2166,0.00909724110784,0.0208844349518782,0.052,3.86875113661191,"SLC7A6","Not significant"
"1092",2168,0.000000000000256461518688,0.00000000000152476332530645,0.331,27.2091819144338,"NBEAL2","old"
"1093",2169,1,1,0.006,0,"TPRG1","Not significant"
"1094",2171,0,0,0.298,Inf,"EIF4A2","old"
"1095",2174,0.065983331288,0.131885899624607,0.125,2.02581812698537,"EIF4G1","Not significant"
"1096",2176,1,1,0.001,0,"ABCF3","Not significant"
"1097",2178,0.00000107177776631,0.00000388360893280524,0.188,12.4587456993178,"ABCF3","old"
"1098",2179,0.00349910536462,0.00849460712649821,0.125,4.76832377254415,"ABCF3","old"
"1099",2181,0.00303126435018,0.0074139610841397,0.281,4.90439042323693,"ABCF3","old"
"1100",2183,0.635514831317,0.996921920788339,0.174,0.00308282624113538,"ABCF3","Not significant"
"1101",2185,0.0000153068477857,0.0000493993723993045,0.174,9.91557283831862,"HIP1R","old"
"1102",2188,0,0,0.292,Inf,"FXR1","old"
"1103",2190,0.484609406742,0.793218003217193,0.232,0.23165718564854,"TXNRD2","Not significant"
"1104",2191,1,1,-0.003,0,"TXNRD2","Not significant"
"1105",2192,0,0,-0.244,Inf,"ASPSCR1","young"
"1106",2198,0.0558945506918,0.113292264724505,0.169,2.17778438578984,"RAD23A","Not significant"
"1107",2199,0,0,-0.288,Inf,"BTF3","young"
"1108",2200,0.0378028552305,0.078874015236039,-0.027,2.53990344332023,"PICK1","Not significant"
"1109",2202,0.31925368548,0.547052747522392,0.037,0.603210050638183,"INVS","Not significant"
"1110",2203,1,1,0.003,0,"SKIL","Not significant"
"1111",2205,1,1,0.006,0,"PRMT5","Not significant"
"1112",2206,1,1,-0.004,0,"PRMT5","Not significant"
"1113",2210,0.153223255528,0.283796116760557,0.195,1.25949919736406,"GIGYF1","Not significant"
"1114",2211,0.000045331285942,0.000138712036121086,0.299,8.88311045631847,"GIGYF1","old"
"1115",2212,0.0981423330232,0.19011438888124,0.163,1.66012934123571,"EXOSC9","Not significant"
"1116",2214,1,1,-0.002,0,"MSH5-SAPCD1","Not significant"
"1117",2217,0.000000000000254796184151,0.00000000000151670292364004,0.286,27.2144822662228,"CD160","old"
"1118",2220,0.0308916339469,0.0653164068648524,0.115,2.72851202058559,"DVL1","Not significant"
"1119",2224,1,1,-0.025,0,"DNAJC11","Not significant"
"1120",2225,0.620268024361,0.976130116075984,0.09,0.024159385803163,"DNAJC11","Not significant"
"1121",2227,0.0572894431317,0.115879843890255,0.159,2.15520145324918,"CHD4","Not significant"
"1122",2228,0.192374236171,0.348278412047941,0.018,1.05475308444425,"CCHCR1","Not significant"
"1123",2229,1,1,-0.004,0,"CCHCR1","Not significant"
"1124",2231,1.11022302463e-16,8.36766553486518e-16,0.274,34.7169865509238,"IRF7","old"
"1125",2232,3.44169137634e-15,2.35158243412687e-14,0.232,31.3811028241524,"IRF7","old"
"1126",2235,0.656962463652,1,0.089,0,"AQP3","Not significant"
"1127",2237,1,1,-0.008,0,"ACAD11","Not significant"
"1128",2238,1,1,0.008,0,"ACAD11","Not significant"
"1129",2239,0.00591879717259,0.0139606101822429,0,4.27151547327342,"PLSCR1","Not significant"
"1130",2240,0,0,0.256,Inf,"PLSCR1","old"
"1131",2241,0.00790195128433,0.0183314507329034,0.032,3.99913707498666,"UBXN11","Not significant"
"1132",2243,1,1,-0.016,0,"HLA-DQB1","Not significant"
"1133",2245,0.659254202372,1,0.013,0,"IFFO1","Not significant"
"1134",2246,0.107481230787,0.206328585276455,0.105,1.57828530681465,"IFFO1","Not significant"
"1135",2248,0,0,0.47,Inf,"PTMA","old"
"1136",2249,0.000677267698276,0.0017925091592945,0,6.32413887571583,"PTMA","Not significant"
"1137",2252,0.15176535174,0.281308535064041,0.245,1.2683032224463,"NCKAP5L","Not significant"
"1138",2253,0,0,0.194,Inf,"SRA1","old"
"1139",2254,1,1,0,0,"TMUB2","Not significant"
"1140",2255,1,1,0.015,0,"TMUB2","Not significant"
"1141",2256,0.0000000773746500204,0.00000031249662856549,0.24,14.9786721564186,"MRPS22","old"
"1142",2257,1,1,-0.017,0,"MRPS22","Not significant"
"1143",2258,1,1,0.002,0,"PSMA4","Not significant"
"1144",2259,4.68514116392e-14,0.000000000000294262904641591,0.175,28.8543027936858,"PSMA4","old"
"1145",2260,1,1,0.001,0,"PSMA4","Not significant"
"1146",2267,0.0718867413994,0.142811494775207,0.196,1.94622973669155,"SLC35B1","Not significant"
"1147",2268,0.000000789035520699,0.00000288253916174825,0.232,12.7568389988597,"SLC35B1","old"
"1148",2272,0,0,0.118,Inf,"CNBP","old"
"1149",2273,0,0,-0.219,Inf,"CNBP","young"
"1150",2274,0,0,-0.075,Inf,"CNBP","Not significant"
"1151",2275,1,1,0.013,0,"ARHGAP26","Not significant"
"1152",2277,0.000488004009316,0.00131431096296816,0.051,6.63444273321295,"MTA2","Not significant"
"1153",2278,1,1,0.118,0,"RELT","Not significant"
"1154",2279,0,0,0.193,Inf,"RELT","old"
"1155",2284,0.034570151591,0.0725306949226163,0.107,2.6237454284778,"SEC31B","Not significant"
"1156",2285,0.363112574659,0.614257079853053,0.009,0.487341741634976,"SEC31B","Not significant"
"1157",2286,1,1,-0.008,0,"SEC31B","Not significant"
