"","ID","PValue","FDR","deltaPSI","logFDR","geneSymbol","status"
"839",1687,0.757774607664,1,0.067,0,"DPEP2","Not significant"
"840",1688,0.0100263035143,0.0578185587562004,0.021,2.85044546909339,"DPEP2","Not significant"
"841",1689,1,1,0,0,"DPEP2","Not significant"
"842",1690,1,1,-0.006,0,"DPEP2","Not significant"
"843",1691,1,1,0,0,"LCAT","Not significant"
"844",1692,0,0,0.073,Inf,"PSMB10","Not significant"
"845",1693,1,1,0,0,"ACD","Not significant"
"846",1694,1,1,0,0,"ACD","Not significant"
"847",1695,1,1,0,0,"ACD","Not significant"
"848",1698,1,1,0.025,0,"FAM65A","Not significant"
"849",1700,0.295458267466,1,-0.003,0,"FAM65A","Not significant"
"850",1703,1,1,-0.003,0,"FHOD1","Not significant"
"851",1705,1,1,0,0,"TMEM208","Not significant"
"852",1718,1,1,0.001,0,"HSF4","Not significant"
"853",1722,1,1,0,0,"NAE1","Not significant"
"854",1729,0.170881187029,0.672753702255569,-0.048,0.396375986223309,"CMTM1","Not significant"
"855",1730,0.00178819351797,0.0123358663284438,0.137,4.39524429811126,"CKLF-CMTM1","old"
"856",1734,0.610371435388,1,-0.057,0,"SLC38A7","Not significant"
"857",1755,1,1,-0.002,0,"ADGRG1","Not significant"
"858",1758,1,1,-0.001,0,"ADGRG1","Not significant"
"859",1760,1,1,-0.002,0,"ADGRG1","Not significant"
"860",1763,0.228635448972,0.852220197700471,0.125,0.159910337539506,"ADGRG1","Not significant"
"861",1766,1,1,0.012,0,"CIAPIN1","Not significant"
"862",1767,1,1,0.01,0,"CIAPIN1","Not significant"
"863",1769,1,1,0,0,"FAM192A","Not significant"
"864",1770,1,1,-0.003,0,"FAM192A","Not significant"
"865",1771,1,1,0,0,"FAM192A","Not significant"
"866",1772,1,1,0.002,0,"FAM192A","Not significant"
"867",1773,1,1,0,0,"FAM192A","Not significant"
"868",1774,1,1,0.002,0,"FAM192A","Not significant"
"869",1776,0.000956696251,0.00690914073769062,-0.007,4.97490999948601,"HERPUD1","Not significant"
"870",1793,0.505276545667,1,0.025,0,"PAPD5","Not significant"
"871",1794,1,1,-0.01,0,"LONP2","Not significant"
"872",1800,1,1,0,0,"SIRT2","Not significant"
"873",1801,0.00910309790508,0.0531915531191906,-0.078,2.93385567119584,"SIRT2","Not significant"
"874",1803,0.010978463427,0.0624522559502695,-0.053,2.77335291895941,"SIGLEC10","Not significant"
"875",1804,0.758557541967,1,0.015,0,"SIGLEC10","Not significant"
"876",1805,1,1,-0.003,0,"SIGLEC10","Not significant"
"877",1806,1,1,0,0,"SIGLEC10","Not significant"
"878",1808,1,1,0.001,0,"AHSP","Not significant"
"879",1809,1,1,0.001,0,"C16orf58","Not significant"
"880",1810,0.655415412241,1,0.087,0,"ITGAM","Not significant"
"881",1812,0.88987386603,1,-0.025,0,"FUS","Not significant"
"882",1813,1,1,0,0,"FUS","Not significant"
"883",1817,1,1,-0.001,0,"FBXL19","Not significant"
"884",1820,1,1,0,0,"RNF40","Not significant"
"885",1824,0,0,0.092,Inf,"CCDC189","Not significant"
"886",1827,0.000000000000616395823272,0.0000000000128913189826388,0.147,25.0744669781737,"ITGAL","old"
"887",1828,1,1,0,0,"ITGAL","Not significant"
"888",1829,1,1,0,0,"ITGAL","Not significant"
"889",1831,0.11205949845,0.472141296112944,-0.006,0.750476982023208,"ITGAL","Not significant"
"890",1832,1,1,0,0,"ITGAL","Not significant"
"891",1833,1,1,0,0,"SEPT1","Not significant"
"892",1834,1,1,0,0,"SEPT1","Not significant"
"893",1835,1,1,0,0,"SEPT1","Not significant"
"894",1836,1,1,0.003,0,"SEPT1","Not significant"
"895",1837,1,1,0,0,"CALM3","Not significant"
"896",1840,1,1,0,0,"CALM3","Not significant"
"897",1845,0.0404949849993,0.197330332806288,0.11,1.62287613825538,"PPP4C","Not significant"
"898",1846,0.278984838674,1,0.002,0,"PPP4C","Not significant"
"899",1847,1,1,0,0,"PPP4C","Not significant"
"900",1849,0.0123839694278,0.0695066262237906,0.165,2.66633318960658,"INO80E","Not significant"
"901",1850,1,1,0.004,0,"INO80E","Not significant"
"902",1851,1,1,0.002,0,"INO80E","Not significant"
"903",1852,1,1,0.007,0,"INO80E","Not significant"
"904",1853,1,1,-0.001,0,"INO80E","Not significant"
"905",1855,1,1,-0.031,0,"MAZ","Not significant"
"906",1861,0.111041282317,0.468919878363795,-0.018,0.757323360175039,"RP11-345J4.5","Not significant"
"907",1863,0.00073906690253,0.00544811359408877,-0.018,5.21248585974863,"RRN3P2","Not significant"
"908",1865,1,1,-0.005,0,"SH2B1","Not significant"
"909",1866,1,1,-0.003,0,"SH2B1","Not significant"
"910",1867,1,1,-0.009,0,"ATXN2L","Not significant"
"911",1869,0.215183775197,0.811570305149355,0.113,0.208784259736609,"ATXN2L","Not significant"
"912",1870,1,1,0,0,"ATXN2L","Not significant"
"913",1872,1,1,0.001,0,"ATXN2L","Not significant"
"914",1873,0.000368520256864,0.00287476899109774,0.004,5.85178295888366,"ATXN2L","Not significant"
"915",1874,0.291961311206,1,-0.056,0,"ATXN2L","Not significant"
"916",1875,1,1,0,0,"ATXN2L","Not significant"
"917",1876,1,1,-0.015,0,"ATXN2L","Not significant"
"918",1877,0.00012801547824,0.00107972178909723,-0.08,6.83105187371903,"ATXN2L","Not significant"
"919",1878,0.00000836185029329,0.0000865587280080322,-0.188,9.35468743789052,"ATXN2L","young"
"920",1879,1,1,0,0,"ATXN2L","Not significant"
"921",1880,1,1,-0.016,0,"ATXN2L","Not significant"
"922",1881,0.216923156473,0.816132543116163,-0.122,0.203178506918986,"ATXN2L","Not significant"
"923",1882,1,1,0,0,"CLN3","Not significant"
"924",1883,1,1,0,0,"CLN3","Not significant"
"925",1884,1,1,0.001,0,"XPO6","Not significant"
"926",1885,1,1,0,0,"XPO6","Not significant"
"927",1886,1,1,0,0,"XPO6","Not significant"
"928",1889,1,1,-0.002,0,"IL21R","Not significant"
"929",1892,0.312302422611,1,0,0,"TNRC6A","Not significant"
"930",1896,1,1,0.032,0,"NPIPB5","Not significant"
"931",1897,1,1,0.004,0,"NPIPB5","Not significant"
"932",1904,1,1,0,0,"ARL6IP1","Not significant"
"933",1905,1,1,0,0,"ARL6IP1","Not significant"
"934",1908,1,1,-0.005,0,"PARN","Not significant"
"935",1909,1,1,-0.002,0,"PARN","Not significant"
"936",1912,0.0124363525415,0.0697582784548701,0.02,2.66271917779845,"LITAF","Not significant"
"937",1914,0.738924580617,1,-0.041,0,"CIITA","Not significant"
"938",1916,1,1,0.001,0,"CIITA","Not significant"
"939",1917,1,1,0,0,"CIITA","Not significant"
"940",1918,1,1,-0.015,0,"CIITA","Not significant"
"941",1919,0.0748023479021,0.336319505839987,0.037,1.08969366060961,"CIITA","Not significant"
"942",1921,1,1,0,0,"USP7","Not significant"
"943",1922,1,1,0.005,0,"ZNHIT3","Not significant"
"944",1923,1,1,-0.001,0,"ZNHIT3","Not significant"
"945",1925,1,1,0.002,0,"CARHSP1","Not significant"
"946",1926,1,1,-0.005,0,"CARHSP1","Not significant"
"947",1927,1,1,0.018,0,"CARHSP1","Not significant"
"948",1934,1,1,0.007,0,"PMM2","Not significant"
"949",1935,1,1,-0.003,0,"METTL22","Not significant"
"950",1937,1,1,0,0,"PRR14","Not significant"
"951",1938,0.000000000106849196158,0.00000000186361126280104,0.306,20.100749692432,"ABI3","old"
"952",1940,1,1,-0.002,0,"ALG1","Not significant"
"953",1943,1,1,-0.007,0,"ANKS3","Not significant"
"954",1948,0.823363648665,1,0.011,0,"MGRN1","Not significant"
"955",1949,0.64026023274,1,0.185,0,"MGRN1","Not significant"
"956",1951,1,1,0.002,0,"CDIP1","Not significant"
"957",1952,1,1,0.001,0,"CDIP1","Not significant"
"958",1954,0.0784741149472,0.350611270455252,0.148,1.04807716081872,"CORO7-PAM16","Not significant"
"959",1955,0.903336531628,1,0.198,0,"PAM16","Not significant"
"960",1956,0.000305163756714,0.00240899553122478,-0.056,6.02854541038442,"PAM16","Not significant"
"961",1961,1,1,0.013,0,"DNASE1","Not significant"
"962",1962,1,1,0.001,0,"DNASE1","Not significant"
"963",1963,1,1,0.002,0,"DNASE1","Not significant"
"964",1964,1,1,-0.004,0,"DNASE1","Not significant"
"965",1965,1,1,-0.002,0,"DNASE1","Not significant"
"966",1966,1,1,0,0,"NAA60","Not significant"
"967",1967,1,1,-0.005,0,"NAA60","Not significant"
"968",1970,0.374534699747,1,0.102,0,"MEFV","Not significant"
"969",1975,0,0,0.332,Inf,"IL32","old"
"970",1976,1,1,0,0,"IL32","Not significant"
"971",1977,1,1,0,0,"IL32","Not significant"
"972",1978,1,1,0,0,"THOC6","Not significant"
"973",1980,0.59458267232,1,-0.025,0,"FLYWCH1","Not significant"
"974",1982,1,1,0.004,0,"PRSS21","Not significant"
"975",1983,1,1,0.004,0,"PRSS21","Not significant"
"976",1987,1,1,0.001,0,"CTD-2270P14.1","Not significant"
"977",1992,0.0263389858706,0.134890629023727,0.033,2.00329098427674,"MLST8","Not significant"
"978",1993,1,1,-0.002,0,"MLST8","Not significant"
"979",1994,1,1,-0.002,0,"MLST8","Not significant"
"980",1997,1,1,0,0,"MLST8","Not significant"
"981",1999,1,1,0,0,"MLST8","Not significant"
"982",2000,1,1,0,0,"MLST8","Not significant"
"983",2001,1,1,-0.004,0,"MLST8","Not significant"
"984",2002,0.00000000849539949499,0.000000124455583093007,0.1,15.8993169470016,"MLST8","Not significant"
"985",2005,0.00000000342696826472,0.0000000525307979749942,-0.007,16.7618662112527,"PKD1","Not significant"
"986",2008,0.649942356062,1,-0.013,0,"TSC2","Not significant"
"987",2010,1,1,-0.001,0,"TSC2","Not significant"
"988",2012,1,1,-0.001,0,"TBL3","Not significant"
"989",2013,0.737750322721,1,0.079,0,"MAPK8IP3","Not significant"
"990",2014,1,1,0,0,"MAPK8IP3","Not significant"
"991",2015,0.015348190068,0.0839518751411787,0.079,2.47751155930329,"PRKCSH","Not significant"
"992",2018,1,1,0,0,"GNPTG","Not significant"
"993",2020,1,1,-0.014,0,"BAIAP3","Not significant"
"994",2021,1,1,0.001,0,"BAIAP3","Not significant"
"995",2023,1,1,-0.002,0,"BAIAP3","Not significant"
"996",2030,0.00000527533685735,0.0000560519700107395,-0.005,9.78923126168215,"RHOT2","Not significant"
"997",2031,0.00000217885906151,0.0000244137856540587,0.006,10.6203625993874,"RHOT2","Not significant"
"998",2032,1,1,0.004,0,"RHOT2","Not significant"
"999",2033,1,1,0,0,"RHOT2","Not significant"
"1000",2035,1,1,-0.001,0,"RHOT2","Not significant"
"1001",2036,0.223658626432,0.838062562925581,0.026,0.176662523857687,"RHOT2","Not significant"
"1002",2038,0.291677208092,1,0.018,0,"RHOT2","Not significant"
"1003",2044,0.427922721305,1,0.114,0,"C16orf13","Not significant"
"1004",2045,1,1,-0.006,0,"C16orf13","Not significant"
"1005",2051,0.0034165110371,0.0219931950048415,-0.017,3.81702219143424,"CPNE1","Not significant"
"1006",2052,0.0113152099631,0.0641704299993229,-0.026,2.74621276630212,"CPNE1","Not significant"
"1007",2053,0.501602803399,1,0.159,0,"CPNE1","Not significant"
"1008",2054,1,1,-0.017,0,"CPNE1","Not significant"
"1009",2055,1,1,-0.002,0,"CPNE1","Not significant"
"1010",2056,1,1,-0.009,0,"CPNE1","Not significant"
"1011",2057,1,1,0,0,"CPNE1","Not significant"
"1012",2059,1,1,0.002,0,"CPNE1","Not significant"
"1013",2060,0.00012525922056,0.00105937441432446,0.096,6.85007672024567,"CPNE1","Not significant"
"1014",2061,1,1,0.01,0,"CPNE1","Not significant"
"1015",2071,0.109605315388,0.464763464752288,0.074,0.76622668076737,"PRR5","Not significant"
"1016",2072,0.266309014014,0.965775019829508,-0.073,0.0348243706219567,"PRR5","Not significant"
"1017",2073,0.445041497556,1,-0.012,0,"PRR5","Not significant"
"1018",2074,1,1,-0.001,0,"LRRC28","Not significant"
"1019",2075,1,1,-0.01,0,"LRRC28","Not significant"
"1020",2081,0.449265239657,1,0.004,0,"GATAD2A","Not significant"
"1021",2082,1,1,0.004,0,"CTDNEP1","Not significant"
"1022",2090,1,1,-0.001,0,"MAN2A2","Not significant"
"1023",2091,1,1,0,0,"MAN2A2","Not significant"
"1024",2092,1,1,-0.001,0,"MAN2A2","Not significant"
"1025",2094,1,1,-0.01,0,"MAN2A2","Not significant"
"1026",2095,1,1,-0.001,0,"MAN2A2","Not significant"
"1027",2096,0.0000327694946548,0.000304749706829951,0.195,8.09601975160516,"MAN2A2","old"
"1028",2097,1,1,0.002,0,"MAN2A2","Not significant"
"1029",2098,1,1,0,0,"MAN2A2","Not significant"
"1030",2099,0,0,0.011,Inf,"FES","Not significant"
"1031",2100,1,1,0.026,0,"FES","Not significant"
"1032",2101,0.230055022869,0.857165913503038,0.032,0.154123781102155,"FES","Not significant"
"1033",2102,0.135955460801,0.554610794481119,0.111,0.589488682446564,"FES","Not significant"
"1034",2103,0.00162917906139,0.0113575650403387,0.045,4.47787123370492,"FES","Not significant"
"1035",2104,1,1,-0.001,0,"FES","Not significant"
"1036",2105,0.00000000000258126853225,0.0000000000514250998106013,0.041,23.6908947394949,"CIB1","Not significant"
"1037",2106,1,1,0,0,"OSBPL2","Not significant"
"1038",2107,1,1,-0.001,0,"MRI1","Not significant"
"1039",2114,1,1,0.001,0,"MFGE8","Not significant"
"1040",2115,1,1,0,0,"ISG20","Not significant"
"1041",2116,0.0434549218183,0.209923324100549,0.019,1.56101293826914,"ISG20","Not significant"
"1042",2117,0.0963774336768,0.416898922278118,0.027,0.874911479183595,"ISG20","Not significant"
"1043",2118,0.00048491360861,0.00371378740512911,0.017,5.59570305917379,"ISG20","Not significant"
"1044",2119,1,1,0,0,"ISG20","Not significant"
"1045",2120,1,1,0,0,"ISG20","Not significant"
"1046",2122,1,1,0.015,0,"AKAP13","Not significant"
"1047",2124,1,1,-0.001,0,"WDR73","Not significant"
"1048",2128,0.0579805835161,0.270420037347542,-0.022,1.30777883494214,"CRISPLD2","Not significant"
"1049",2134,0.0387603111203,0.19007974323398,0.022,1.6603115936401,"IL16","Not significant"
"1050",2135,0.894889072191,1,-0.007,0,"IL16","Not significant"
"1051",2136,1,1,-0.001,0,"ZFAND6","Not significant"
"1052",2139,0.000000382005073019,0.00000474036552105451,0.285,12.2593963110839,"WDR61","old"
"1053",2142,1,1,-0.005,0,"IDH3A","Not significant"
"1054",2143,1,1,-0.001,0,"IDH3A","Not significant"
"1055",2144,1,1,0,0,"IDH3A","Not significant"
"1056",2145,1,1,-0.001,0,"IDH3A","Not significant"
"1057",2151,1,1,0.003,0,"HMG20A","Not significant"
"1058",2154,1,1,0,0,"COMMD4","Not significant"
"1059",2156,1,1,0.002,0,"COMMD4","Not significant"
"1060",2158,1,1,-0.002,0,"MPI","Not significant"
"1061",2159,1,1,0,0,"MPI","Not significant"
"1062",2160,1,1,0.001,0,"MPI","Not significant"
"1063",2161,1,1,0.001,0,"SCAMP2","Not significant"
"1064",2162,1,1,0,0,"SCAMP2","Not significant"
"1065",2164,1,1,0,0,"SCAMP2","Not significant"
"1066",2166,1,1,0,0,"ULK3","Not significant"
"1067",2167,0.203787740353,0.775870622661916,0.017,0.253769496072625,"ULK3","Not significant"
"1068",2168,1,1,-0.005,0,"ULK3","Not significant"
"1069",2178,1,1,0.003,0,"CSK","Not significant"
"1070",2179,1,1,0,0,"CSK","Not significant"
"1071",2184,0.000304898568074,0.00240895928485133,0.104,6.02856045675776,"ADPGK","old"
"1072",2193,0.517786756169,1,0.011,0,"MAN2C1","Not significant"
"1073",2194,1,1,0,0,"MAN2C1","Not significant"
"1074",2195,1,1,0,0,"MAN2C1","Not significant"
"1075",2196,1,1,0.002,0,"MAN2C1","Not significant"
"1076",2197,1,1,0.001,0,"MAN2C1","Not significant"
"1077",2198,1,1,-0.001,0,"MAN2C1","Not significant"
"1078",2199,0.421468072524,1,0.187,0,"MAN2C1","Not significant"
"1079",2204,1,1,-0.002,0,"MAN2C1","Not significant"
"1080",2205,1,1,0,0,"RPL13","Not significant"
"1081",2208,1,1,0,0,"RPL13","Not significant"
"1082",2211,1,1,0.001,0,"RPL4","Not significant"
"1083",2212,1,1,0,0,"RPL4","Not significant"
"1084",2213,1,1,0,0,"RPL4","Not significant"
"1085",2214,1,1,0.006,0,"RPL4","Not significant"
"1086",2215,1,1,0,0,"RPL4","Not significant"
"1087",2223,0.411889821789,1,0.013,0,"ICE2","Not significant"
"1088",2226,1,1,-0.003,0,"GCOM1","Not significant"
"1089",2227,1,1,0,0,"XRCC6","Not significant"
"1090",2231,1,1,-0.001,0,"CCPG1","Not significant"
"1091",2235,0.669156859541,1,0.046,0,"DMXL2","Not significant"
"1092",2241,0.125962005943,0.521137650709429,-0.024,0.651741067308153,"GABPB1","Not significant"
"1093",2243,1,1,-0.005,0,"DTWD1","Not significant"
"1094",2244,3.88578058619e-15,9.47761365138268e-14,0.204,29.9872587418753,"COPS2","old"
"1095",2248,1,1,0.004,0,"CENPT","Not significant"
"1096",2249,0.442129480249,1,-0.032,0,"CENPT","Not significant"
"1097",2251,1,1,0,0,"CENPT","Not significant"
"1098",2252,1,1,0,0,"CENPT","Not significant"
"1099",2253,1,1,0,0,"CENPT","Not significant"
"1100",2256,0.0399830390382,0.195144251778839,0.186,1.63401624118857,"CENPT","Not significant"
"1101",2257,0.723242703324,1,0.181,0,"CENPT","Not significant"
"1102",2265,1,1,-0.002,0,"KIAA0430","Not significant"
"1103",2266,1,1,-0.001,0,"KIAA0430","Not significant"
"1104",2269,0.495701068793,1,-0.029,0,"KIAA0430","Not significant"
"1105",2272,1,1,-0.01,0,"KIAA0430","Not significant"
"1106",2274,0,0,0.071,Inf,"SERF2","Not significant"
"1107",2275,1,1,-0.006,0,"SERF2","Not significant"
"1108",2276,1,1,-0.01,0,"SERF2","Not significant"
"1109",2283,1,1,0.002,0,"TP53BP1","Not significant"
"1110",2285,1,1,-0.01,0,"TMEM62","Not significant"
"1111",2293,1,1,-0.004,0,"ZNF106","Not significant"
"1112",2296,1,1,0.008,0,"JMJD7-PLA2G4B","Not significant"
"1113",2298,1,1,0.002,0,"JMJD7-PLA2G4B","Not significant"
"1114",2299,1,1,0.01,0,"JMJD7-PLA2G4B","Not significant"
"1115",2300,1,1,0.009,0,"JMJD7-PLA2G4B","Not significant"
"1116",2301,1,1,-0.005,0,"JMJD7-PLA2G4B","Not significant"
"1117",2302,1,1,0,0,"JMJD7-PLA2G4B","Not significant"
"1118",2304,1,1,0.002,0,"LTK","Not significant"
"1119",2305,1,1,-0.012,0,"LTK","Not significant"
"1120",2306,1,1,-0.009,0,"LTK","Not significant"
"1121",2312,1,1,0.002,0,"SPINT1","Not significant"
"1122",2316,0.0646028866501,0.295345738968113,0.004,1.219608612392,"BAHD1","Not significant"
"1123",2317,0.896047983235,1,0.039,0,"BAHD1","Not significant"
"1124",2318,1,1,0,0,"PLCB2","Not significant"
"1125",2319,1,1,-0.001,0,"PLCB2","Not significant"
"1126",2323,1,1,0.002,0,"CHTF18","Not significant"
"1127",2326,1,1,0.003,0,"CHTF18","Not significant"
"1128",2336,1,1,-0.001,0,"CNOT1","Not significant"
"1129",2337,0.112209507423,0.472557943789618,-0.009,0.749594907208092,"CNOT1","Not significant"
"1130",2338,0.0167691468627,0.0909823262539371,-0.003,2.39709000831755,"SLC12A6","Not significant"
"1131",2339,1,1,0,0,"SLC12A6","Not significant"
"1132",2346,1,1,-0.004,0,"PRDM15","Not significant"
"1133",2347,0.000765446738723,0.00562463406419349,0.033,5.18059938826233,"TRPM7","Not significant"
"1134",2356,0,0,0.029,Inf,"SNRPN","Not significant"
"1135",2357,1,1,0,0,"SNRPN","Not significant"
"1136",2358,1,1,0,0,"SNRPN","Not significant"
"1137",2359,1,1,0,0,"SNRPN","Not significant"
"1138",2360,1,1,0,0,"SNRPN","Not significant"
"1139",2361,1,1,0,0,"SNRPN","Not significant"
"1140",2362,0.00463085905083,0.0287492686809083,0.094,3.54914294924811,"SNRPN","Not significant"
"1141",2363,0.61522748439,1,0.001,0,"SNRPN","Not significant"
"1142",2364,1,1,0.007,0,"SNRPN","Not significant"
"1143",2365,1,1,0.003,0,"SNRPN","Not significant"
"1144",2366,0.715084850994,1,0.004,0,"SNRPN","Not significant"
"1145",2367,0.00000161492540929,0.000018317018998131,0.006,10.907679930401,"SNRPN","Not significant"
"1146",2369,1,1,0.001,0,"MAST3","Not significant"
"1147",2374,1,1,0,0,"NIPA2","Not significant"
"1148",2375,1,1,0,0,"NIPA2","Not significant"
"1149",2377,1,1,0.001,0,"MRPL39","Not significant"
"1150",2380,1,1,0.005,0,"NKIRAS2","Not significant"
"1151",2381,1,1,-0.003,0,"KIAA0125","Not significant"
"1152",2382,1,1,0.002,0,"KIAA0125","Not significant"
"1153",2383,1,1,0.018,0,"KIAA0125","Not significant"
"1154",2384,1,1,-0.027,0,"KIAA0125","Not significant"
"1155",2386,1,1,-0.003,0,"HDAC10","Not significant"
"1156",2387,1,1,-0.011,0,"HDAC10","Not significant"
"1157",2388,0.269334727118,0.974835637227405,-0.028,0.0254863993976853,"HDAC10","Not significant"
"1158",2389,0.0000023273322336,0.0000259515792127846,0.096,10.55927809422,"HDAC10","Not significant"
"1159",2390,1,1,0,0,"HDAC10","Not significant"
"1160",2391,1,1,0.002,0,"HDAC10","Not significant"
"1161",2392,0.673959668772,1,0.237,0,"HDAC10","Not significant"
"1162",2394,1,1,0.005,0,"COL9A3","Not significant"
"1163",2395,4.61852778244e-14,0.00000000000106468007034602,-0.014,27.5683467653283,"C14orf80","Not significant"
"1164",2396,1,1,0.001,0,"MTA1","Not significant"
"1165",2397,0.783904052983,1,0.013,0,"MTA1","Not significant"
"1166",2399,1,1,-0.003,0,"PLD4","Not significant"
"1167",2401,0.680484402994,1,0.005,0,"MARK3","Not significant"
"1168",2402,0.221665577035,0.832281313611511,-0.002,0.183584777988181,"EIF5","Not significant"
"1169",2403,0.000698740989946,0.00518391790614833,0.045,5.26219415606289,"TNFAIP2","Not significant"
"1170",2405,0.000299259957747,0.00237455712395989,0.04,6.04294433300615,"ZNF839","Not significant"
"1171",2406,1,1,0.001,0,"ZNF839","Not significant"
"1172",2413,0.852203070214,1,0.274,0,"TRMT2A","Not significant"
"1173",2414,1,1,-0.002,0,"TRMT2A","Not significant"
"1174",2416,0.000182937545984,0.00149785179369008,0.145,6.50372333490305,"TECR","old"
"1175",2417,0.0955065894694,0.41418795189732,0.129,0.881435418088999,"TECR","Not significant"
"1176",2419,1,1,-0.001,0,"TECR","Not significant"
"1177",2420,1,1,0.001,0,"TECR","Not significant"
"1178",2421,1,1,0,0,"TECR","Not significant"
"1179",2422,1,1,0,0,"TECR","Not significant"
"1180",2423,1,1,0,0,"WARS","Not significant"
"1181",2424,1,1,0.006,0,"WARS","Not significant"
"1182",2425,1,1,0.009,0,"WARS","Not significant"
"1183",2426,0.00000000000253785881199,0.0000000000506694748553684,0.355,23.7056974605093,"WARS","old"
"1184",2427,1,1,0,0,"WARS","Not significant"
"1185",2428,1,1,0,0,"WARS","Not significant"
"1186",2430,1,1,-0.001,0,"SLC25A29","Not significant"
"1187",2431,1,1,0,0,"SLC25A29","Not significant"
"1188",2432,1,1,0.001,0,"SLC25A29","Not significant"
"1189",2433,1,1,0.003,0,"SLC25A29","Not significant"
"1190",2434,1,1,0.018,0,"SLC25A29","Not significant"
"1191",2435,1,1,0.001,0,"PLIN3","Not significant"
"1192",2440,1,1,-0.002,0,"DICER1","Not significant"
"1193",2441,1,1,0.011,0,"DICER1","Not significant"
"1194",2443,0.0630644474747,0.289745403805232,0.026,1.23875265951024,"SERPINA1","Not significant"
"1195",2444,0.0544042210777,0.255545030306026,0.054,1.3643566410083,"SERPINA1","Not significant"
"1196",2448,1,1,-0.007,0,"ZNF561","Not significant"
"1197",2451,1,1,0,0,"DDX24","Not significant"
"1198",2453,1,1,0.001,0,"ITPK1","Not significant"
"1199",2458,0.264985214021,0.962769500640552,0.035,0.0379412513475601,"COPE","Not significant"
"1200",2459,1,1,0.01,0,"PPP4R3A","Not significant"
"1201",2461,1,1,0,0,"NDUFB7","Not significant"
"1202",2466,1,1,0,0,"CALM1","Not significant"
"1203",2467,1,1,-0.003,0,"PSMC1","Not significant"
"1204",2470,1,1,0.005,0,"PIK3R2","Not significant"
"1205",2472,1,1,0.006,0,"ZC3H14","Not significant"
"1206",2476,0.00217058865096,0.0146673824938104,0.018,4.22212912852681,"ZC3H14","Not significant"
"1207",2481,1,1,0,0,"RPS21","Not significant"
"1208",2482,0.0000170888236186,0.000167517588049139,-0.01,8.69442220893317,"SEL1L","Not significant"
"1209",2484,1,1,-0.008,0,"SLIRP","Not significant"
"1210",2485,0.740141945823,1,0.006,0,"ALKBH1","Not significant"
"1211",2490,1,1,-0.002,0,"GPATCH2L","Not significant"
"1212",2495,1,1,-0.024,0,"EIF2B2","Not significant"
"1213",2496,1,1,-0.011,0,"EIF2B2","Not significant"
"1214",2497,1,1,-0.002,0,"DLST","Not significant"
"1215",2499,1,1,0,0,"DLST","Not significant"
"1216",2501,1,1,-0.015,0,"FCF1","Not significant"
"1217",2502,1,1,-0.006,0,"FCF1","Not significant"
"1218",2504,1,1,-0.024,0,"ABCD4","Not significant"
"1219",2506,0.817530281024,1,0.173,0,"ABCD4","Not significant"
"1220",2508,1,1,-0.009,0,"ABCD4","Not significant"
"1221",2512,1,1,0.011,0,"COQ6","Not significant"
"1222",2523,0.055595080158,0.260344944772316,-0.038,1.34574781660681,"DCAF4","Not significant"
"1223",2524,1,1,-0.072,0,"DCAF4","Not significant"
"1224",2527,0.0775479986953,0.347144648881043,0.227,1.05801373033046,"SIPA1L1","Not significant"
"1225",2529,0.72350287905,1,-0.042,0,"SIPA1L1","Not significant"
"1226",2531,1,1,0,0,"MED6","Not significant"
"1227",2536,1,1,0.001,0,"DCAF5","Not significant"
"1228",2537,1,1,0.001,0,"DCAF5","Not significant"
"1229",2538,0.0000000000380200315675,0.000000000694579390928795,-0.019,21.0877146464751,"DCAF5","Not significant"
"1230",2540,1,1,-0.02,0,"PIGH","Not significant"
"1231",2541,1,1,0,0,"PIGH","Not significant"
"1232",2544,0.00113672134343,0.00808296315282071,0.015,4.81799674684274,"CHURC1","Not significant"
"1233",2545,1,1,0.002,0,"PLEKHG3","Not significant"
"1234",2547,1,1,-0.006,0,"ST6GALNAC2","Not significant"
"1235",2548,0,0,0.052,Inf,"CTSH","Not significant"
"1236",2553,1,1,-0.001,0,"PCNXL4","Not significant"
"1237",2555,1,1,-0.01,0,"JKAMP","Not significant"
"1238",2556,0.314227991922,1,-0.033,0,"PSMA3-AS1","Not significant"
"1239",2557,0.757481542225,1,0.006,0,"PSMA3","Not significant"
"1240",2558,1,1,0.001,0,"PSMA3","Not significant"
"1241",2559,1,1,0,0,"PSMA3","Not significant"
"1242",2560,1,1,-0.005,0,"PSMA3","Not significant"
"1243",2563,1,1,-0.005,0,"EXOC5","Not significant"
"1244",2565,1,1,-0.014,0,"YJEFN3","Not significant"
"1245",2588,1,1,0.002,0,"RALGAPA1","Not significant"
"1246",2589,0.00000507371899194,0.0000539717587589107,0.009,9.82704963415095,"NFKBIA","Not significant"
"1247",2592,1,1,-0.009,0,"SNX6","Not significant"
"1248",2594,0.00108556373377,0.00774899703086477,0.098,4.86019185936406,"HECTD1","Not significant"
"1249",2596,1,1,-0.023,0,"IFNAR2","Not significant"
"1250",2600,1,1,0.013,0,"ADCY4","Not significant"
"1251",2601,1,1,-0.003,0,"ADCY4","Not significant"
"1252",2608,1,1,-0.002,0,"RABGGTA","Not significant"
"1253",2610,1,1,-0.002,0,"RABGGTA","Not significant"
"1254",2612,0.883406127521,1,0.172,0,"RABGGTA","Not significant"
