"","ID","PValue","FDR","deltaPSI","logFDR","geneSymbol","status"
"789",1778,1,1,0,0,"FDX1L","Not significant"
"790",1781,1,1,-0.001,0,"LRRC37BP1","Not significant"
"791",1795,1,1,0,0,"USP3","Not significant"
"792",1796,1,1,0,0,"DUSP22","Not significant"
"793",1797,1,1,0,0,"DUSP22","Not significant"
"794",1801,1,1,0,0,"GNB2L1","Not significant"
"795",1802,1,1,-0.007,0,"GNB2L1","Not significant"
"796",1803,0,0,-0.283,Inf,"GNB2L1","young"
"797",1812,0.0164752979882,0.0796417238781814,0.069,2.53021715413667,"SLC35A2","Not significant"
"798",1813,1,1,0,0,"SLC35A2","Not significant"
"799",1818,1,1,0.001,0,"SVIL","Not significant"
"800",1822,0.837192649122,1,0.001,0,"GUK1","Not significant"
"801",1823,0,0,0.111,Inf,"GUK1","old"
"802",1824,0,0,-0.012,Inf,"GUK1","Not significant"
"803",1828,1,1,0,0,"STAT6","Not significant"
"804",1829,1,1,-0.002,0,"STAT6","Not significant"
"805",1830,0.675515622522,1,0.054,0,"STAT6","Not significant"
"806",1831,1,1,0.006,0,"STAT6","Not significant"
"807",1832,1,1,0.006,0,"STAT6","Not significant"
"808",1835,1,1,0,0,"CYFIP2","Not significant"
"809",1836,1,1,0,0,"CYFIP2","Not significant"
"810",1837,1,1,0,0,"CYFIP2","Not significant"
"811",1838,1,1,0,0,"CYFIP2","Not significant"
"812",1846,1,1,0,0,"ITK","Not significant"
"813",1847,1,1,-0.017,0,"GNPAT","Not significant"
"814",1851,1,1,-0.001,0,"MGST1","Not significant"
"815",1852,1,1,0.003,0,"NT5DC2","Not significant"
"816",1856,1,1,-0.007,0,"RREB1","Not significant"
"817",1857,1,1,0,0,"CSRP1","Not significant"
"818",1862,1,1,0.001,0,"PIDD1","Not significant"
"819",1863,0.000528760432226,0.00331586111385422,-0.011,5.70903792622489,"PIDD1","Not significant"
"820",1864,0.00000895035551551,0.0000742133644827704,-0.077,9.50856630968653,"PIDD1","Not significant"
"821",1865,1,1,0.008,0,"PIDD1","Not significant"
"822",1866,1,1,0.01,0,"PIDD1","Not significant"
"823",1868,0.153414669475,0.586354402538892,0.107,0.533830889722775,"ZNF707","Not significant"
"824",1869,1,1,-0.001,0,"TOM1","Not significant"
"825",1870,0.106206650134,0.423266823297717,0.022,0.859752510861083,"TOM1","Not significant"
"826",1874,0.583995543865,1,0.028,0,"PUM1","Not significant"
"827",1877,1,1,-0.01,0,"PUM1","Not significant"
"828",1878,1,1,0.002,0,"PUM1","Not significant"
"829",1879,1,1,0,0,"TMEM173","Not significant"
"830",1893,0.691017420508,1,0.185,0,"JADE2","Not significant"
"831",1901,1,1,0,0,"LILRA6","Not significant"
"832",1902,1,1,-0.003,0,"LILRA6","Not significant"
"833",1905,0.898134570456,1,0.052,0,"AKAP8L","Not significant"
"834",1906,1,1,0,0,"AKAP8L","Not significant"
"835",1907,0.000120206174259,0.000835425914233097,0.028,7.08756888623257,"AKAP8L","Not significant"
"836",1908,1,1,-0.055,0,"NLN","Not significant"
"837",1911,1,1,0,0,"FAM49B","Not significant"
"838",1915,1,1,-0.007,0,"CLIP2","Not significant"
"839",1919,1,1,0.035,0,"ROBO3","Not significant"
"840",1920,1,1,-0.016,0,"ROBO3","Not significant"
"841",1923,0.00517460746104,0.0277061942084384,0.145,3.58609927315439,"IRF3","old"
"842",1925,0.000155848354666,0.001071906310318,0.118,6.8383166172443,"IRF3","old"
"843",1927,1,1,0.001,0,"SLC29A1","Not significant"
"844",1932,1,1,0.002,0,"PPP2R3C","Not significant"
"845",1935,0.324187781798,1,-0.008,0,"DGKA","Not significant"
"846",1936,1,1,-0.001,0,"DGKA","Not significant"
"847",1937,1,1,0,0,"DGKA","Not significant"
"848",1938,1,1,0,0,"DGKA","Not significant"
"849",1939,1,1,-0.009,0,"ATP5SL","Not significant"
"850",1940,1,1,-0.007,0,"ATP5SL","Not significant"
"851",1941,1,1,0,0,"USF2","Not significant"
"852",1946,1,1,0,0,"IL4I1","Not significant"
"853",1947,1,1,0.001,0,"IL4I1","Not significant"
"854",1948,0.00121281619902,0.00715761287138063,0.059,4.93957875145087,"ERAP2","Not significant"
"855",1950,0.0000566457610754,0.000415959647749247,0.201,7.78492230301064,"ERAP2","old"
"856",1958,0.0000692737225458,0.000503119371774241,-0.005,7.59468309638969,"MTX1","Not significant"
"857",1959,1,1,0.003,0,"HSD17B4","Not significant"
"858",1960,1,1,0,0,"NAGK","Not significant"
"859",1961,1.11022302463e-16,2.05839486243512e-15,0.01,33.8168499088305,"NAGK","Not significant"
"860",1962,1,1,-0.001,0,"SLC25A39","Not significant"
"861",1963,1,1,0,0,"SLC25A39","Not significant"
"862",1969,1,1,-0.011,0,"TMEM161B","Not significant"
"863",1970,1,1,0,0,"COX7C","Not significant"
"864",1971,1,1,-0.001,0,"COX7C","Not significant"
"865",1973,0.000000231985507693,0.00000230825580154535,0.04,12.9790183829013,"PCED1B-AS1","Not significant"
"866",1976,1,1,0,0,"KATNB1","Not significant"
"867",1977,1,1,-0.001,0,"KATNB1","Not significant"
"868",1980,1,1,0.001,0,"GIGYF2","Not significant"
"869",1986,0.0000151954450041,0.000122424840316433,0.312,9.00801326471464,"ZMYND8","old"
"870",1988,0,0,-0.048,Inf,"ANKHD1-EIF4EBP3","Not significant"
"871",1991,0.000000000758852758409,0.000000009283506081356,0.28,18.4950265510098,"NLRC5","old"
"872",1992,1,1,0,0,"NLRC5","Not significant"
"873",1993,1,1,0.009,0,"MS4A6A","Not significant"
"874",1994,1,1,0.001,0,"MS4A6A","Not significant"
"875",1998,0.272305869753,0.952910927564719,0.018,0.0482338450006863,"ERBB2IP","Not significant"
"876",1999,1,1,0,0,"TRIM23","Not significant"
"877",2000,1,1,0.004,0,"SLC9A6","Not significant"
"878",2008,1,1,-0.001,0,"PGM3","Not significant"
"879",2016,1,1,-0.004,0,"STX4","Not significant"
"880",2018,0,0,-0.242,Inf,"NT5M","young"
"881",2026,0.0708746204916,0.297763183909115,-0.02,1.21145679327488,"CNOT6","Not significant"
"882",2028,1,1,-0.006,0,"ZNF131","Not significant"
"883",2030,0.00265890460338,0.0148213449880286,-0.051,4.21168690830447,"KLHDC4","Not significant"
"884",2031,1,1,0,0,"XPNPEP1","Not significant"
"885",2032,1,1,-0.003,0,"XPNPEP1","Not significant"
"886",2034,1,1,0,0,"TSPAN17","Not significant"
"887",2036,1,1,-0.006,0,"TSPAN17","Not significant"
"888",2047,1,1,-0.014,0,"PLD3","Not significant"
"889",2048,1,1,0.022,0,"PLD3","Not significant"
"890",2051,1,1,0.001,0,"C5orf22","Not significant"
"891",2052,1,1,0.022,0,"C5orf22","Not significant"
"892",2056,1,1,-0.002,0,"ZSWIM8","Not significant"
"893",2058,0.896073678706,1,0.092,0,"ZSWIM8","Not significant"
"894",2062,1,1,-0.001,0,"TRIO","Not significant"
"895",2065,1,1,0,0,"EIF4A1","Not significant"
"896",2068,1,1,0,0,"FAM173B","Not significant"
"897",2079,1,1,0,0,"GIT1","Not significant"
"898",2080,1,1,0,0,"GIT1","Not significant"
"899",2081,0,0,-0.018,Inf,"RPS6KA4","Not significant"
"900",2082,1,1,-0.015,0,"MTA3","Not significant"
"901",2084,1,1,-0.001,0,"NUCB1","Not significant"
"902",2085,1,1,0,0,"NUCB1","Not significant"
"903",2090,0,0,-0.098,Inf,"INPP5B","Not significant"
"904",2093,1,1,0,0,"SNX25","Not significant"
"905",2096,0.00000000105176634069,0.0000000127363997036903,0.02,18.1788018245672,"WHSC1L1","Not significant"
"906",2097,1,1,0.002,0,"CEP44","Not significant"
"907",2102,0.604396822417,1,0.117,0,"TGFBI","Not significant"
"908",2103,1,1,0.001,0,"TGFBI","Not significant"
"909",2105,1,1,-0.003,0,"FAM193A","Not significant"
"910",2106,1,1,-0.007,0,"FAM193A","Not significant"
"911",2113,1.11022302463e-16,2.05839486243512e-15,0.218,33.8168499088305,"TAX1BP1","old"
"912",2114,1,1,-0.009,0,"TAX1BP1","Not significant"
"913",2123,0.0000637457894633,0.000465235162708925,0.138,7.67296755395759,"RB1CC1","old"
"914",2124,1,1,0,0,"HLA-C","Not significant"
"915",2125,0.436764657227,1,-0.036,0,"SLC25A45","Not significant"
"916",2126,1,1,-0.012,0,"CLPTM1L","Not significant"
"917",2128,1,1,-0.003,0,"CLPTM1L","Not significant"
"918",2130,3.10862446895e-15,5.31761836092593e-14,-0.012,30.5651657753178,"ATP11B","Not significant"
"919",2131,1,1,0.001,0,"ATP11B","Not significant"
"920",2142,1,1,-0.003,0,"PARP6","Not significant"
"921",2144,1,1,-0.003,0,"PARP6","Not significant"
"922",2145,0,0,-0.279,Inf,"PARP6","young"
"923",2148,1,1,0.003,0,"PLRG1","Not significant"
"924",2149,0.0000279888547806,0.0002153266276291,0.085,8.443354484376,"SRSF5","Not significant"
"925",2150,1,1,-0.001,0,"SRSF5","Not significant"
"926",2151,1,1,-0.003,0,"PRPF39","Not significant"
"927",2154,1,1,-0.004,0,"METTL13","Not significant"
"928",2155,1,1,0.004,0,"METTL13","Not significant"
"929",2160,1,1,0,0,"RNF126","Not significant"
"930",2161,0.00000000000141664457942,0.0000000000207288434782779,0.052,24.599494980797,"RNF126","Not significant"
"931",2163,1,1,-0.009,0,"ASL","Not significant"
"932",2167,1,1,0,0,"INTS3","Not significant"
"933",2170,1,1,0,0,"IBTK","Not significant"
"934",2172,1,1,0.001,0,"LARP7","Not significant"
"935",2173,1,1,0.002,0,"LARP7","Not significant"
"936",2174,1,1,-0.003,0,"LARP7","Not significant"
"937",2175,1,1,-0.007,0,"LARP7","Not significant"
"938",2176,1,1,-0.001,0,"LARP7","Not significant"
"939",2177,0.090185936234,0.366740968912754,0,1.00309948690367,"LARP7","Not significant"
"940",2184,0.0000181887040941,0.000144782084589036,0.006,8.84028081088109,"PABPC1","Not significant"
"941",2185,0,0,-0.005,Inf,"PABPC1","Not significant"
"942",2186,0,0,0.016,Inf,"PABPC1","Not significant"
"943",2187,0.000000344827054244,0.00000334734555095395,0.01,12.6073428990702,"PABPC1","Not significant"
"944",2188,0,0,0.015,Inf,"PABPC1","Not significant"
"945",2189,1,1,0.001,0,"ADRBK1","Not significant"
"946",2190,1,1,0,0,"ADRBK1","Not significant"
"947",2191,1,1,0.004,0,"TBCK","Not significant"
"948",2194,1,1,-0.008,0,"BDH2","Not significant"
"949",2196,1,1,0,0,"PCSK7","Not significant"
"950",2197,1,1,0,0,"PCSK7","Not significant"
"951",2204,0.00000112602131142,0.0000104061102618845,0.062,11.4731173991611,"SNHG5","Not significant"
"952",2210,0,0,-0.285,Inf,"RNASET2","young"
"953",2215,1,1,-0.044,0,"ITIH4","Not significant"
"954",2222,1,1,-0.01,0,"THAP9-AS1","Not significant"
"955",2225,1,1,-0.006,0,"ATG4A","Not significant"
"956",2232,1,1,0.044,0,"PSMA7","Not significant"
"957",2237,1,1,0,0,"UBE2Z","Not significant"
"958",2240,1,1,0,0,"BEST1","Not significant"
"959",2241,0.763441388849,1,0.025,0,"BEST1","Not significant"
"960",2244,1,1,-0.02,0,"RAD50","Not significant"
"961",2246,1,1,0.001,0,"CHI3L2","Not significant"
"962",2247,1,1,0.002,0,"RPS26","Not significant"
"963",2249,1,1,-0.005,0,"UBA6-AS1","Not significant"
"964",2251,1,1,0,0,"DCAF13","Not significant"
"965",2253,1,1,-0.003,0,"ZDHHC13","Not significant"
"966",2255,0.00000200133062622,0.0000179190221164048,0.006,10.9296477213035,"ATP2C1","Not significant"
"967",2263,1,1,0,0,"FCAR","Not significant"
"968",2264,1,1,0,0,"FCAR","Not significant"
"969",2265,1,1,0.001,0,"FCAR","Not significant"
"970",2266,0,0,-0.026,Inf,"ATG4B","Not significant"
"971",2273,0.0000530340794346,0.000390880807684644,0.107,7.84710788413318,"CDKN2AIP","old"
"972",2274,0.0000406020785474,0.0003045155891055,0.063,8.09678827637601,"LILRB2","Not significant"
"973",2275,1,1,0,0,"LILRB2","Not significant"
"974",2276,1,1,-0.001,0,"SIRPB2","Not significant"
"975",2277,1,1,-0.004,0,"SIRPB2","Not significant"
"976",2278,1,1,-0.006,0,"SIRPB2","Not significant"
"977",2279,1,1,0,0,"SIRPB2","Not significant"
"978",2280,1,1,0.002,0,"SIRPB2","Not significant"
"979",2281,1,1,0.001,0,"SIRPB2","Not significant"
"980",2282,0,0,0.254,Inf,"SIRPB2","old"
"981",2283,0.000000000000826116952624,0.0000000000123297955179132,0.015,25.1190023830007,"SIRPB2","Not significant"
"982",2284,0.928942987162,1,-0.011,0,"TMEM33","Not significant"
"983",2288,1,1,0,0,"LZTR1","Not significant"
"984",2301,0.00062649990072,0.00388390904184673,0.066,5.55091314750732,"CNOT8","Not significant"
"985",2302,0.00403213660099,0.0218748920668913,0.125,3.8224157808356,"CNOT8","old"
"986",2307,1,1,0.009,0,"CNOT8","Not significant"
"987",2310,1,1,0.001,0,"BUD13","Not significant"
"988",2326,1,1,0,0,"CD38","Not significant"
"989",2327,0.101224423673,0.405033384267969,0.009,0.903785784981506,"LILRB1","Not significant"
"990",2328,0.00000085404292216,0.00000794180100513271,-0.018,11.7433704815836,"C17orf49","Not significant"
"991",2329,1,1,0.002,0,"C17orf49","Not significant"
"992",2330,1,1,-0.001,0,"C17orf49","Not significant"
"993",2333,1,1,-0.017,0,"GCFC2","Not significant"
"994",2334,1,1,-0.001,0,"CD14","Not significant"
"995",2336,1.29896093881e-14,0.000000000000214220906207064,0.117,29.1717686403196,"MMS19","old"
"996",2338,1,1,0,0,"NAGPA","Not significant"
"997",2340,1,1,0,0,"MPHOSPH6","Not significant"
"998",2342,1,1,-0.005,0,"NIT2","Not significant"
"999",2345,0.00032246650654,0.00210396179676918,0.112,6.16393314170062,"ABCG1","old"
"1000",2346,1,1,-0.008,0,"APRT","Not significant"
"1001",2349,0,0,-0.323,Inf,"SH3BP2","young"
"1002",2351,1,1,0.001,0,"MGAT4B","Not significant"
"1003",2352,1,1,0.002,0,"MGAT4B","Not significant"
"1004",2353,1,1,-0.001,0,"MGAT4B","Not significant"
"1005",2354,1,1,-0.011,0,"IDUA","Not significant"
"1006",2356,0.0360806543051,0.165185204142214,0.117,1.80068798521008,"TMEM175","Not significant"
"1007",2357,1,1,-0.003,0,"ACTR1B","Not significant"
"1008",2358,0.746124479564,1,-0.005,0,"PIGG","Not significant"
"1009",2359,1,1,-0.029,0,"PIGG","Not significant"
"1010",2365,1,1,0.002,0,"RPL35A","Not significant"
"1011",2367,1,1,0.006,0,"LRCH3","Not significant"
"1012",2368,1,1,-0.005,0,"JTB","Not significant"
"1013",2372,1,1,0.001,0,"WDR53","Not significant"
"1014",2376,1,1,-0.001,0,"HSPA9","Not significant"
"1015",2379,1,1,0.002,0,"NAT9","Not significant"
"1016",2380,1,1,-0.002,0,"BRWD3","Not significant"
"1017",2383,1,1,-0.001,0,"SSH3","Not significant"
"1018",2384,1,1,0,0,"SLC7A6","Not significant"
"1019",2390,1,1,0.001,0,"ABCF3","Not significant"
"1020",2391,1,1,0,0,"ABCF3","Not significant"
"1021",2392,1,1,0.003,0,"ABCF3","Not significant"
"1022",2393,1,1,0,0,"ABCF3","Not significant"
"1023",2394,0.0000438349500833,0.00032793816039762,0.298,8.02268550272827,"PARL","old"
"1024",2395,1,1,-0.007,0,"DCUN1D1","Not significant"
"1025",2398,0.00583179692963,0.0309199180016795,-0.01,3.47635470721729,"DNAJC19","Not significant"
"1026",2400,1,1,0,0,"TXNRD2","Not significant"
"1027",2401,1,1,-0.031,0,"ASPSCR1","Not significant"
"1028",2402,1,1,0.001,0,"MFN1","Not significant"
"1029",2411,1,1,0,0,"RARS","Not significant"
"1030",2417,1,1,-0.003,0,"SKIL","Not significant"
"1031",2419,1,1,0,0,"PHC3","Not significant"
"1032",2422,1,1,-0.004,0,"PRMT5","Not significant"
"1033",2423,1,1,0,0,"PRMT5","Not significant"
"1034",2424,1,1,0,0,"PRMT5","Not significant"
"1035",2430,1,1,0.029,0,"MSH5-SAPCD1","Not significant"
"1036",2437,0.45087118851,1,0.083,0,"DVL1","Not significant"
"1037",2438,1,1,-0.001,0,"DVL1","Not significant"
"1038",2455,1,1,0,0,"IRF7","Not significant"
"1039",2459,0.000392148239405,0.00251193668374233,0.025,5.98670123621044,"AQP3","Not significant"
"1040",2462,2.22044604925e-16,4.09137744259954e-15,0.083,33.129894698523,"RNF13","Not significant"
"1041",2465,1,1,-0.003,0,"GYG1","Not significant"
"1042",2467,0.0000924225122897,0.000658427683018507,0.052,7.32565586358844,"FRG1HP","Not significant"
"1043",2470,1,1,0,0,"PLSCR1","Not significant"
"1044",2471,1,1,0,0,"HLA-DQB1","Not significant"
"1045",2473,1,1,0,0,"PTMA","Not significant"
"1046",2474,1,1,0.001,0,"SREK1","Not significant"
"1047",2475,1,1,0,0,"SREK1","Not significant"
"1048",2479,1,1,-0.005,0,"TMUB2","Not significant"
"1049",2480,0.000000000000411004563716,0.0000000000062754405252801,0.103,25.7943774301429,"LYN","old"
"1050",2481,1,1,0.001,0,"LYN","Not significant"
"1051",2482,1,1,0,0,"LYN","Not significant"
"1052",2484,1,1,0.01,0,"PSMA4","Not significant"
"1053",2485,1,1,0.002,0,"PSMA4","Not significant"
"1054",2488,0.31680470226,1,0.015,0,"MORC2","Not significant"
"1055",2490,1,1,0.003,0,"NPHP3","Not significant"
"1056",2502,0.00000133833473615,0.0000122732079490253,0.181,11.3080918868743,"MBD4","old"
"1057",2503,1,1,-0.002,0,"MBD4","Not significant"
"1058",2506,1,1,0.015,0,"COPG1","Not significant"
"1059",2507,1,1,-0.001,0,"CNBP","Not significant"
"1060",2508,1,1,-0.003,0,"CNBP","Not significant"
"1061",2510,0.0965009129064,0.389263817602168,0.006,0.943497970883509,"CNBP","Not significant"
"1062",2511,0.0000865338315729,0.000620921844339198,0.058,7.38430533847739,"CNBP","Not significant"
"1063",2512,0,0,0.174,Inf,"CNBP","old"
"1064",2515,2.44249065418e-15,4.20221014566415e-14,0.408,30.8005806898771,"ARHGAP26","old"
"1065",2516,1,1,0,0,"RAB7A","Not significant"
"1066",2526,1,1,-0.008,0,"TP53I3","Not significant"
"1067",2527,0.554550601284,1,0.003,0,"CCDC14","Not significant"
"1068",2532,0,0,0.296,Inf,"PARP14","old"
"1069",2534,1,1,0,0,"C9orf78","Not significant"
"1070",2535,1,1,0,0,"C9orf78","Not significant"
"1071",2543,0.00000000352824114369,0.0000000411398430231041,0.013,17.0062887684045,"B4GALT4","Not significant"
"1072",2549,1,1,0,0,"VWA9","Not significant"
"1073",2550,1,1,-0.001,0,"VWA9","Not significant"
"1074",2551,1,1,0.007,0,"VWA9","Not significant"
"1075",2552,1,1,-0.009,0,"QTRTD1","Not significant"
"1076",2555,1,1,0.029,0,"CLN6","Not significant"
"1077",2556,0.61890244844,1,0.094,0,"CLN6","Not significant"
"1078",2567,0.0000000000861978266542,0.00000000114102222865981,0.145,20.5913412845211,"CDK11A","old"
"1079",2569,1,1,-0.018,0,"CDK11A","Not significant"
"1080",2570,1,1,-0.012,0,"CDK11A","Not significant"
"1081",2571,0.152425875984,0.58294841744041,0.075,0.539656574349793,"CDK11A","Not significant"
"1082",2577,0.0000000940853847053,0.000000973465765495045,-0.02,13.8424031791675,"UFD1L","Not significant"
"1083",2586,1,1,0.001,0,"PPP1CC","Not significant"
"1084",2587,1,1,0,0,"NMRK1","Not significant"
"1085",2589,1,1,-0.04,0,"CSF2RA","Not significant"
"1086",2590,1,1,-0.04,0,"CSF2RA","Not significant"
"1087",2591,0.326252406304,1,-0.005,0,"CSF2RA","Not significant"
"1088",2592,1,1,-0.007,0,"CSF2RA","Not significant"
"1089",2595,1,1,-0.001,0,"GPS1","Not significant"
"1090",2597,1,1,0.002,0,"CLDND1","Not significant"
"1091",2599,1,1,-0.002,0,"TPRKB","Not significant"
"1092",2600,1,1,0.001,0,"TPRKB","Not significant"
"1093",2609,1,1,0.018,0,"EPB41L2","Not significant"
"1094",2610,1,1,0.002,0,"EPB41L2","Not significant"
"1095",2613,0.461961460651,1,0.044,0,"MAP3K4","Not significant"
"1096",2614,1,1,0.002,0,"SNX14","Not significant"
"1097",2616,1,1,-0.021,0,"NDUFAF7","Not significant"
"1098",2617,1,1,-0.034,0,"NDUFAF7","Not significant"
"1099",2618,1,1,0.039,0,"NDUFAF7","Not significant"
"1100",2621,1,1,0,0,"BABAM1","Not significant"
"1101",2622,1,1,-0.005,0,"BABAM1","Not significant"
"1102",2623,1,1,0.002,0,"BABAM1","Not significant"
"1103",2624,1,1,-0.014,0,"HP1BP3","Not significant"
"1104",2634,0.545109275304,1,0.049,0,"TRIM24","Not significant"
"1105",2635,1,1,0,0,"THOC7","Not significant"
"1106",2640,1,1,0,0,"PDHB","Not significant"
"1107",2641,1,1,-0.01,0,"C6orf1","Not significant"
"1108",2642,1,1,0.009,0,"C6orf1","Not significant"
"1109",2648,1,1,0,0,"PBRM1","Not significant"
"1110",2649,1,1,0.015,0,"STAB1","Not significant"
"1111",2650,1,1,-0.007,0,"STAB1","Not significant"
"1112",2652,1,1,-0.001,0,"BAP1","Not significant"
"1113",2653,1,1,0.001,0,"CCNL2","Not significant"
"1114",2666,1,1,0,0,"GMPPB","Not significant"
"1115",2668,1,1,0.001,0,"RNF123","Not significant"
"1116",2670,1,1,0,0,"RNF123","Not significant"
"1117",2678,1,1,0.001,0,"NICN1","Not significant"
"1118",2680,1,1,0,0,"USP4","Not significant"
"1119",2681,1,1,0.004,0,"USP4","Not significant"
"1120",2682,1,1,-0.007,0,"CCDC125","Not significant"
"1121",2683,0,0,-0.034,Inf,"KLHDC8B","Not significant"
"1122",2685,1,1,0,0,"QARS","Not significant"
"1123",2686,1,1,0,0,"QARS","Not significant"
"1124",2687,1,1,0,0,"QARS","Not significant"
"1125",2688,0.00927022018242,0.0469408095751038,0.115,3.05886784168831,"QARS","old"
"1126",2689,1,1,0,0,"QARS","Not significant"
"1127",2690,1,1,-0.001,0,"QARS","Not significant"
"1128",2691,0.15593201493,0.594453466878736,-0.026,0.520112838616643,"QARS","Not significant"
"1129",2692,1,1,-0.001,0,"QARS","Not significant"
"1130",2693,0.409734219763,1,0.031,0,"DALRD3","Not significant"
"1131",2694,1,1,0.001,0,"DALRD3","Not significant"
"1132",2695,1,1,0.001,0,"DALRD3","Not significant"
"1133",2696,1,1,-0.004,0,"DALRD3","Not significant"
"1134",2699,1,1,0,0,"IP6K2","Not significant"
"1135",2700,1,1,0.014,0,"IP6K2","Not significant"
"1136",2702,1,1,0,0,"PRPF40B","Not significant"
"1137",2704,1,1,0.009,0,"CLK1","Not significant"
"1138",2705,1,1,-0.001,0,"CLK1","Not significant"
"1139",2707,0.817111967509,1,-0.07,0,"SLC26A6","Not significant"
"1140",2708,0.237090781483,0.849089361399826,-0.008,0.163590843321798,"SLC26A6","Not significant"
"1141",2709,1,1,0,0,"PFKFB4","Not significant"
"1142",2710,1,1,-0.003,0,"PFKFB4","Not significant"
"1143",2717,1,1,0,0,"AP2A1","Not significant"
"1144",2718,0.590311086474,1,-0.008,0,"CAPN10","Not significant"
"1145",2719,1,1,0.001,0,"CAPN10","Not significant"
"1146",2720,0.192895504448,0.711734339650532,-0.025,0.340050555664531,"DNTTIP1","Not significant"
"1147",2721,1,1,-0.001,0,"SP100","Not significant"
"1148",2724,1,1,-0.007,0,"PPM1M","Not significant"
"1149",2725,1,1,0.008,0,"PPM1M","Not significant"
"1150",2726,1,1,0,0,"PPM1M","Not significant"
"1151",2730,1,1,-0.003,0,"IFI16","Not significant"
"1152",2739,1,1,-0.006,0,"DENND5A","Not significant"
"1153",2740,1,1,0,0,"DENND5A","Not significant"
"1154",2745,1,1,0.002,0,"YBEY","Not significant"
"1155",2746,1,1,-0.001,0,"YBEY","Not significant"
"1156",2747,1,1,0,0,"FLOT1","Not significant"
"1157",2748,1,1,0,0,"FLOT1","Not significant"
"1158",2749,1,1,0.001,0,"FLOT1","Not significant"
"1159",2750,1,1,0,0,"FLOT1","Not significant"
"1160",2751,1,1,0,0,"FLOT1","Not significant"
"1161",2752,1,1,0,0,"FLOT1","Not significant"
"1162",2753,0,0,0.35,Inf,"RPS15A","old"
"1163",2754,1,1,0,0,"PBXIP1","Not significant"
"1164",2755,1,1,0,0,"PBXIP1","Not significant"
"1165",2758,0.75898875698,1,0.057,0,"SRRM1","Not significant"
"1166",2759,1,1,0.003,0,"OGFOD2","Not significant"
"1167",2760,1,1,-0.004,0,"OGFOD2","Not significant"
"1168",2761,0.00000129602076382,0.0000119217934668804,0.032,11.3371424490139,"OGFOD2","Not significant"
"1169",2762,1,1,0.011,0,"OGFOD2","Not significant"
"1170",2763,1,1,0.001,0,"OGFOD2","Not significant"
"1171",2766,1,1,-0.001,0,"HYI","Not significant"
"1172",2767,0.00368408368461,0.0201410069570712,-0.009,3.90499739507309,"HYI","Not significant"
"1173",2770,0.113602801298,0.447662523926772,0.008,0.803715625242563,"MAU2","Not significant"
"1174",2774,1,1,-0.012,0,"BAIAP2","Not significant"
"1175",2775,0.000000110251130225,0.00000113678626501425,0.137,13.6873053423844,"CELF2","old"
"1176",2776,0.00182491887923,0.0104456047066185,0.075,4.56157399128671,"CELF2","Not significant"
"1177",2780,1,1,0,0,"NCF1","Not significant"
"1178",2781,0.0000000000068395289432,0.0000000000963018579974151,0.009,23.0635335034641,"NCF1","Not significant"
"1179",2783,1,1,0.001,0,"SLC25A1","Not significant"
"1180",2794,1,1,0.002,0,"CD46","Not significant"
"1181",2795,1,1,-0.003,0,"CD46","Not significant"
"1182",2796,1,1,0.003,0,"CD46","Not significant"
"1183",2799,1,1,0.06,0,"PRDM10","Not significant"
"1184",2800,1,1,0,0,"EIF2D","Not significant"
"1185",2802,0.0469099044225,0.207753805194603,0.255,1.57140152919481,"SLAMF7","Not significant"
"1186",2803,0.0213973182634,0.101463058008338,0.001,2.28806050725898,"SLAMF7","Not significant"
"1187",2804,0.0342829943834,0.157802217786352,0.025,1.84641281625625,"SLAMF7","Not significant"
"1188",2809,1,1,0,0,"ERAL1","Not significant"
"1189",2812,1,1,0,0,"MAT2B","Not significant"
"1190",2829,1,1,0.002,0,"XPO5","Not significant"
"1191",2831,0.334555756459,1,-0.002,0,"PEA15","Not significant"
"1192",2832,1,1,0,0,"INTS7","Not significant"
"1193",2833,1,1,-0.01,0,"INTS7","Not significant"
"1194",2836,0,0,0.039,Inf,"PSME1","Not significant"
"1195",2837,1,1,0.003,0,"EZH2","Not significant"
"1196",2842,0.0037731013012,0.0206087966771857,0.095,3.88203727117069,"MKNK1","Not significant"
"1197",2843,0.00000000000866773319785,0.000000000121756158096858,0.117,22.829000775394,"MKNK1","old"
"1198",2844,1,1,0,0,"RPL10","Not significant"
"1199",2846,1,1,-0.037,0,"TMEM19","Not significant"
"1200",2852,0.000000528052868876,0.00000501188493988827,0.004,12.2036984781197,"TCF7L2","Not significant"
"1201",2855,1,1,0.007,0,"PPP1R7","Not significant"
"1202",2866,0.0000000000125144339336,0.000000000174558809774748,0.083,22.4687594122977,"MIB2","Not significant"
"1203",2867,0.000000000106268660538,0.00000000139128048993829,0.125,20.3930412980797,"MIB2","old"
"1204",2868,0.0000000000201137995148,0.000000000277961534961472,0.007,22.003538375259,"MIB2","Not significant"
"1205",2869,0.0122603212161,0.0606916398508433,-0.049,2.80194931938336,"MIB2","Not significant"
"1206",2870,1,1,0,0,"MIB2","Not significant"
"1207",2871,0,0,0.167,Inf,"DOCK8","old"
"1208",2874,1,1,0,0,"BSDC1","Not significant"
"1209",2881,1,1,0.032,0,"AGA","Not significant"
"1210",2885,1,1,0,0,"BAZ2A","Not significant"
"1211",2886,1,1,-0.002,0,"BAZ2A","Not significant"
